site,year,fuel,PJ
The Girvan Distillery,2050,gas,0.421
The Lycra Company UK Limited,2026,biomass,0.1835
The Lycra Company UK Limited,2026,gas,0.6905
The Lycra Company UK Limited,2028,biomass,0.1835
The Lycra Company UK Limited,2028,gas,0.6905
The Lycra Company UK Limited,2030,biomass,0.1835
The Lycra Company UK Limited,2030,gas,0.6905
The Lycra Company UK Limited,2032,biomass,0.1835
The Lycra Company UK Limited,2032,gas,0.0214
The Lycra Company UK Limited,2032,hydrogen,0.6873
The Lycra Company UK Limited,2034,biomass,0.1835
The Lycra Company UK Limited,2034,gas,0.0156
The Lycra Company UK Limited,2034,hydrogen,0.6873
The Lycra Company UK Limited,2036,biomass,0.1835
The Lycra Company UK Limited,2036,gas,0.0099
The Lycra Company UK Limited,2036,hydrogen,0.6873
The Lycra Company UK Limited,2038,biomass,0.1835
The Lycra Company UK Limited,2038,gas,0.0074
The Lycra Company UK Limited,2038,hydrogen,0.6873
The Lycra Company UK Limited,2040,biomass,0.1835
The Lycra Company UK Limited,2040,gas,0.0049
The Lycra Company UK Limited,2040,hydrogen,0.6873
The Lycra Company UK Limited,2042,biomass,0.1835
The Lycra Company UK Limited,2042,gas,0.0025
The Lycra Company UK Limited,2042,hydrogen,0.6873
The Lycra Company UK Limited,2044,biomass,0.1835
The Lycra Company UK Limited,2044,hydrogen,0.6873
The Lycra Company UK Limited,2046,biomass,0.1809
The Lycra Company UK Limited,2046,hydrogen,0.6873
The Lycra Company UK Limited,2048,biomass,0.1809
The Lycra Company UK Limited,2048,hydrogen,0.6847
The Lycra Company UK Limited,2050,biomass,0.1809
The Lycra Company UK Limited,2050,hydrogen,0.6822
Thornton-Cleveleys,2026,gas,0.3047
Tronox Pigment - CHP Plant,2026,biomass,0.0076
Tronox Pigment - CHP Plant,2026,gas,2.5009
Tronox Pigment - CHP Plant,2028,biomass,0.2666
Tronox Pigment - CHP Plant,2028,gas,2.2573
Tronox Pigment - CHP Plant,2030,biomass,0.2666
Tronox Pigment - CHP Plant,2030,gas,2.2889
Tronox Pigment - CHP Plant,2032,biomass,0.2666
Tronox Pigment - CHP Plant,2032,gas,2.0381
Tronox Pigment - CHP Plant,2032,hydrogen,0.2425
Tronox Pigment - CHP Plant,2034,biomass,0.5154
Tronox Pigment - CHP Plant,2034,gas,1.7873
Tronox Pigment - CHP Plant,2034,hydrogen,0.2425
Tronox Pigment - CHP Plant,2036,biomass,0.7643
Tronox Pigment - CHP Plant,2036,gas,1.5365
Tronox Pigment - CHP Plant,2036,hydrogen,0.2425
Tronox Pigment - CHP Plant,2038,biomass,1.0233
Tronox Pigment - CHP Plant,2038,gas,1.2857
Tronox Pigment - CHP Plant,2038,hydrogen,0.2425
Tronox Pigment - CHP Plant,2040,biomass,1.0233
Tronox Pigment - CHP Plant,2040,gas,1.4023
Tronox Pigment - CHP Plant,2040,hydrogen,0.2425
Tronox Pigment - CHP Plant,2042,biomass,1.0233
Tronox Pigment - CHP Plant,2042,gas,1.3952
Tronox Pigment - CHP Plant,2042,hydrogen,0.2425
Tronox Pigment - CHP Plant,2044,biomass,1.0233
Tronox Pigment - CHP Plant,2044,gas,1.388
Tronox Pigment - CHP Plant,2044,hydrogen,0.2425
Tronox Pigment - CHP Plant,2046,biomass,1.0157
Tronox Pigment - CHP Plant,2046,gas,1.388
Tronox Pigment - CHP Plant,2046,hydrogen,0.2425
Tronox Pigment - CHP Plant,2048,biomass,1.0157
Tronox Pigment - CHP Plant,2048,gas,1.388
Tronox Pigment - CHP Plant,2048,hydrogen,0.2351
Tronox Pigment - CHP Plant,2050,biomass,1.0157
Tronox Pigment - CHP Plant,2050,gas,1.388
Tronox Pigment - CHP Plant,2050,hydrogen,0.2277
Tunstead Cement,2026,gas,2.3267
Tunstead Cement,2028,gas,2.4661
Tunstead Cement,2030,gas,2.6793
Tunstead Cement,2032,gas,2.6983
Tunstead Cement,2034,gas,2.5315
Tunstead Cement,2036,gas,1.321
Tunstead Cement,2038,gas,0.8497
Tunstead Cement,2040,gas,0.8497
Tunstead Cement,2042,gas,2.9271
Tunstead Cement,2044,gas,2.9271
Tunstead Cement,2046,gas,2.9271
Tunstead Cement,2048,gas,2.9271
Tunstead Cement,2050,gas,2.9271
Tunstead Lime,2026,biomass,0.0193
Tunstead Lime,2026,gas,6.3523
Tunstead Lime,2028,biomass,0.6772
Tunstead Lime,2028,gas,5.7335
Tunstead Lime,2030,biomass,1.3544
Tunstead Lime,2030,gas,5.0964
Tunstead Lime,2032,biomass,1.3544
Tunstead Lime,2032,gas,4.9992
Tunstead Lime,2032,hydrogen,0.1194
Tunstead Lime,2034,biomass,1.9865
Tunstead Lime,2034,gas,4.3621
Tunstead Lime,2034,hydrogen,0.1194
Tunstead Lime,2036,biomass,1.9865
Tunstead Lime,2036,gas,4.3947
Tunstead Lime,2036,hydrogen,0.1194
Tunstead Lime,2038,biomass,2.5295
Tunstead Lime,2038,electricity,0.8204
Tunstead Lime,2038,gas,1.264
Tunstead Lime,2038,hydrogen,0.1194
Tunstead Lime,2040,biomass,2.5295
Tunstead Lime,2040,electricity,0.8204
Tunstead Lime,2040,gas,1.2458
Tunstead Lime,2040,hydrogen,0.1194
Tunstead Lime,2042,biomass,2.5295
Tunstead Lime,2042,electricity,0.8204
Tunstead Lime,2042,gas,1.2276
Tunstead Lime,2042,hydrogen,0.1194
Tunstead Lime,2044,biomass,2.5295
Tunstead Lime,2044,electricity,0.8204
Tunstead Lime,2044,gas,1.2094
Tunstead Lime,2044,hydrogen,0.1194
Tunstead Lime,2046,biomass,2.5101
Tunstead Lime,2046,electricity,0.8204
Tunstead Lime,2046,gas,1.2094
Tunstead Lime,2046,hydrogen,0.1194
Tunstead Lime,2048,biomass,2.5101
Tunstead Lime,2048,electricity,0.8204
Tunstead Lime,2048,gas,1.2094
Tunstead Lime,2048,hydrogen,0.1005
Tunstead Lime,2050,biomass,2.5101
Tunstead Lime,2050,electricity,0.8204
Tunstead Lime,2050,gas,1.2094
Tunstead Lime,2050,hydrogen,0.0816
Tyseley,2026,gas,1.2119
Tyseley,2028,gas,1.2119
Tyseley,2030,gas,1.2119
Tyseley,2032,gas,1.2038
Tyseley,2034,gas,1.1957
Tyseley,2036,gas,1.1877
Tyseley,2038,gas,1.1842
Tyseley,2040,gas,1.1807
Tyseley,2042,gas,1.1921
Tyseley,2044,electricity,0.9609
Tyseley,2044,gas,0.143
Tyseley,2046,electricity,0.9609
Tyseley,2046,gas,0.1395
Tyseley,2048,electricity,0.9609
Tyseley,2048,gas,0.136
Tyseley,2050,electricity,0.9609
Tyseley,2050,gas,0.1326
"Valero, Pembroke",2026,gas,50.7087
"Valero, Pembroke",2028,electricity,1.5989
"Valero, Pembroke",2028,gas,45.6379
"Valero, Pembroke",2030,electricity,3.1978
"Valero, Pembroke",2030,gas,40.567
"Valero, Pembroke",2032,electricity,6.4903
"Valero, Pembroke",2032,gas,29.787
"Valero, Pembroke",2034,electricity,7.1809
"Valero, Pembroke",2034,gas,27.259
"Valero, Pembroke",2036,electricity,7.6748
"Valero, Pembroke",2036,gas,25.3544
"Valero, Pembroke",2038,electricity,18.3405
"Valero, Pembroke",2038,gas,13.6027
"Valero, Pembroke",2040,electricity,30.574
"Valero, Pembroke",2040,gas,0.1449
"Valero, Pembroke",2042,electricity,30.574
"Valero, Pembroke",2044,electricity,40.0041
"Valero, Pembroke",2046,electricity,40.683
"Valero, Pembroke",2048,electricity,41.2771
"Valero, Pembroke",2050,electricity,42.4658
Venator Materials UK Limited,2026,gas,1.4733
Venator Materials UK Limited,2028,biomass,0.1566
Venator Materials UK Limited,2028,gas,1.326
Venator Materials UK Limited,2030,biomass,0.1566
Venator Materials UK Limited,2030,gas,1.3446
Venator Materials UK Limited,2032,biomass,0.1566
Venator Materials UK Limited,2032,gas,1.3426
Venator Materials UK Limited,2032,hydrogen,0.0087
Venator Materials UK Limited,2034,biomass,0.1566
Venator Materials UK Limited,2034,gas,1.3501
Venator Materials UK Limited,2034,hydrogen,0.0087
Venator Materials UK Limited,2036,biomass,0.1566
Venator Materials UK Limited,2036,gas,1.3577
Venator Materials UK Limited,2036,hydrogen,0.0087
Venator Materials UK Limited,2038,biomass,0.1566
Venator Materials UK Limited,2038,gas,1.3715
Venator Materials UK Limited,2038,hydrogen,0.0087
Venator Materials UK Limited,2040,biomass,0.1566
Venator Materials UK Limited,2040,gas,1.4395
Venator Materials UK Limited,2040,hydrogen,0.0087
Venator Materials UK Limited,2042,biomass,0.1566
Venator Materials UK Limited,2042,gas,1.4353
Venator Materials UK Limited,2042,hydrogen,0.0087
Venator Materials UK Limited,2044,biomass,0.1566
Venator Materials UK Limited,2044,gas,1.4311
Venator Materials UK Limited,2044,hydrogen,0.0087
Venator Materials UK Limited,2046,biomass,0.1566
Venator Materials UK Limited,2046,gas,1.4269
Venator Materials UK Limited,2046,hydrogen,0.0087
Venator Materials UK Limited,2048,biomass,0.1566
Venator Materials UK Limited,2048,gas,1.4269
Venator Materials UK Limited,2048,hydrogen,0.0044
Venator Materials UK Limited,2050,biomass,0.1566
Venator Materials UK Limited,2050,gas,1.4269
Wakefield,2026,gas,0.235
Wakefield,2028,gas,0.235
Wakefield,2030,gas,0.235
Wakefield,2032,gas,0.2334
Wakefield,2034,gas,0.2319
Wakefield,2036,gas,0.2303
Wakefield,2038,gas,0.2296
Wakefield,2040,gas,0.2289
Wakefield,2042,biomass,0.0243
Wakefield,2042,gas,0.2054
Wakefield,2044,biomass,0.0485
Wakefield,2044,gas,0.182
Wakefield,2046,biomass,0.0485
Wakefield,2046,electricity,0.021
Wakefield,2046,gas,0.1584
Wakefield,2048,biomass,0.0485
Wakefield,2048,electricity,0.042
Wakefield,2048,gas,0.1349
Wakefield,2050,biomass,0.0485
Wakefield,2050,electricity,0.0492
Wakefield,2050,gas,0.1114
Whittlesey,2026,biomass,0.2009
Whittlesey,2026,gas,0.7563
Whittlesey,2028,biomass,0.2009
Whittlesey,2028,gas,0.7563
Whittlesey,2030,biomass,0.2009
Whittlesey,2030,gas,0.7563
Whittlesey,2032,biomass,0.9676
Whittlesey,2032,gas,0.0234
Whittlesey,2032,hydrogen,0.0056
Whittlesey,2034,biomass,0.9676
Whittlesey,2034,gas,0.0171
Whittlesey,2034,hydrogen,0.0056
Whittlesey,2036,biomass,0.9676
Whittlesey,2036,gas,0.0108
Whittlesey,2036,hydrogen,0.0056
Whittlesey,2038,biomass,0.9676
Whittlesey,2038,gas,0.0081
Whittlesey,2038,hydrogen,0.0056
Whittlesey,2040,biomass,0.9676
Whittlesey,2040,gas,0.0054
Whittlesey,2040,hydrogen,0.0056
Whittlesey,2042,biomass,0.9676
Whittlesey,2042,gas,0.0027
Whittlesey,2042,hydrogen,0.0056
Whittlesey,2044,biomass,0.9676
Whittlesey,2044,hydrogen,0.0056
Whittlesey,2046,biomass,0.9647
Whittlesey,2046,hydrogen,0.0056
Whittlesey,2048,biomass,0.9647
Whittlesey,2048,hydrogen,0.0028
Whittlesey,2050,biomass,0.9647
Whitwell Works Lime Kiln Plant,2026,biomass,0.0103
Whitwell Works Lime Kiln Plant,2026,gas,3.3729
Whitwell Works Lime Kiln Plant,2028,biomass,0.3595
Whitwell Works Lime Kiln Plant,2028,gas,3.0444
Whitwell Works Lime Kiln Plant,2030,biomass,0.7191
Whitwell Works Lime Kiln Plant,2030,gas,2.7062
Whitwell Works Lime Kiln Plant,2032,biomass,0.7191
Whitwell Works Lime Kiln Plant,2032,gas,2.7017
Whitwell Works Lime Kiln Plant,2032,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2034,biomass,0.7191
Whitwell Works Lime Kiln Plant,2034,gas,2.7189
Whitwell Works Lime Kiln Plant,2034,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2036,biomass,0.7191
Whitwell Works Lime Kiln Plant,2036,gas,2.7362
Whitwell Works Lime Kiln Plant,2036,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2038,biomass,0.7191
Whitwell Works Lime Kiln Plant,2038,gas,2.935
Whitwell Works Lime Kiln Plant,2038,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2040,biomass,0.7191
Whitwell Works Lime Kiln Plant,2040,gas,2.9253
Whitwell Works Lime Kiln Plant,2040,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2042,biomass,0.7191
Whitwell Works Lime Kiln Plant,2042,gas,2.9157
Whitwell Works Lime Kiln Plant,2042,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2044,biomass,0.7191
Whitwell Works Lime Kiln Plant,2044,gas,2.906
Whitwell Works Lime Kiln Plant,2044,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2046,biomass,0.7088
Whitwell Works Lime Kiln Plant,2046,gas,2.906
Whitwell Works Lime Kiln Plant,2046,hydrogen,0.02
Whitwell Works Lime Kiln Plant,2048,biomass,0.7088
Whitwell Works Lime Kiln Plant,2048,gas,2.906
Whitwell Works Lime Kiln Plant,2048,hydrogen,0.01
Whitwell Works Lime Kiln Plant,2050,biomass,0.7088
Whitwell Works Lime Kiln Plant,2050,gas,2.906
Widnes,2026,gas,0.4836
Widnes,2028,gas,0.4836
Widnes,2030,gas,0.4836
Widnes,2032,gas,0.4804
Widnes,2034,gas,0.4772
Widnes,2036,gas,0.474
Widnes,2038,gas,0.4726
Widnes,2040,biomass,0.05
Widnes,2040,gas,0.4242
Widnes,2042,biomass,0.0999
Widnes,2042,gas,0.3758
Widnes,2044,biomass,0.1651
Widnes,2044,gas,0.3131
Widnes,2046,biomass,0.1651
Widnes,2046,electricity,0.2839
Widnes,2046,gas,0.0028
Widnes,2048,biomass,0.1651
Widnes,2048,electricity,0.2839
Widnes,2048,gas,0.0014
Widnes,2050,biomass,0.1651
Widnes,2050,electricity,0.2839
Wigan,2026,gas,0.418
Wigton Boiler Plant,2026,biomass,0.0
Wigton Boiler Plant,2026,gas,1.3809
Wigton Boiler Plant,2028,biomass,0.1468
Wigton Boiler Plant,2028,gas,1.2428
Wigton Boiler Plant,2030,biomass,0.2936
Wigton Boiler Plant,2030,gas,1.1047
Wigton Boiler Plant,2032,biomass,0.4223
Wigton Boiler Plant,2032,gas,0.9666
Wigton Boiler Plant,2032,hydrogen,0.0082
Wigton Boiler Plant,2034,biomass,0.4223
Wigton Boiler Plant,2034,gas,0.9737
Wigton Boiler Plant,2034,hydrogen,0.0082
Wigton Boiler Plant,2036,biomass,0.5593
Wigton Boiler Plant,2036,gas,0.8356
Wigton Boiler Plant,2036,hydrogen,0.0082
Wigton Boiler Plant,2038,biomass,0.5593
Wigton Boiler Plant,2038,electricity,0.0423
Wigton Boiler Plant,2038,gas,0.6975
Wigton Boiler Plant,2038,hydrogen,0.0082
Wigton Boiler Plant,2040,biomass,0.5593
Wigton Boiler Plant,2040,electricity,0.0423
Wigton Boiler Plant,2040,gas,0.7322
Wigton Boiler Plant,2040,hydrogen,0.0082
Wigton Boiler Plant,2042,biomass,0.5593
Wigton Boiler Plant,2042,electricity,0.115
Wigton Boiler Plant,2042,gas,0.4976
Wigton Boiler Plant,2042,hydrogen,0.0082
Wigton Boiler Plant,2044,biomass,0.5593
Wigton Boiler Plant,2044,electricity,0.115
Wigton Boiler Plant,2044,gas,0.4937
Wigton Boiler Plant,2044,hydrogen,0.0082
Wigton Boiler Plant,2046,biomass,0.5592
Wigton Boiler Plant,2046,electricity,0.115
Wigton Boiler Plant,2046,gas,0.4898
Wigton Boiler Plant,2046,hydrogen,0.0082
Wigton Boiler Plant,2048,biomass,0.5592
Wigton Boiler Plant,2048,electricity,0.115
Wigton Boiler Plant,2048,gas,0.4898
Wigton Boiler Plant,2048,hydrogen,0.0041
Wigton Boiler Plant,2050,biomass,0.5592
Wigton Boiler Plant,2050,electricity,0.115
Wigton Boiler Plant,2050,gas,0.4898
Wilton 11 EfW Plant,2026,gas,1.41
Wilton 11 EfW Plant,2028,gas,1.41
Wilton 11 EfW Plant,2030,gas,1.41
Wilton 11 EfW Plant,2032,gas,1.4006
Wilton 11 EfW Plant,2034,gas,1.3912
Wilton 11 EfW Plant,2036,gas,1.3818
Wilton 11 EfW Plant,2038,gas,1.3778
Wilton 11 EfW Plant,2040,gas,1.3738
Wilton 11 EfW Plant,2042,gas,1.387
Wilton 11 EfW Plant,2044,electricity,1.118
Wilton 11 EfW Plant,2044,gas,0.1663
Wilton 11 EfW Plant,2046,electricity,1.118
Wilton 11 EfW Plant,2046,gas,0.1623
Wilton 11 EfW Plant,2048,electricity,1.118
Wilton 11 EfW Plant,2048,gas,0.1583
Wilton 11 EfW Plant,2050,electricity,1.118
Wilton 11 EfW Plant,2050,gas,0.1543
Wilton Package boilers,2026,gas,0.2137
Wilton Package boilers,2028,gas,0.2137
Wilton Package boilers,2030,gas,0.2137
Wilton Package boilers,2032,gas,0.2123
Wilton Package boilers,2034,gas,0.2108
Wilton Package boilers,2036,gas,0.2094
Wilton Package boilers,2038,gas,0.2088
Wilton Package boilers,2040,gas,0.2082
Wilton Package boilers,2042,biomass,0.0221
Wilton Package boilers,2042,gas,0.1868
Wilton Package boilers,2044,biomass,0.0441
Wilton Package boilers,2044,gas,0.1654
Wilton Package boilers,2046,biomass,0.0441
Wilton Package boilers,2046,electricity,0.0191
Wilton Package boilers,2046,gas,0.1441
Wilton Package boilers,2048,biomass,0.0441
Wilton Package boilers,2048,electricity,0.0381
Wilton Package boilers,2048,gas,0.1227
Wilton Package boilers,2050,biomass,0.0441
Wilton Package boilers,2050,electricity,0.0572
Wilton Package boilers,2050,gas,0.1013
Wilton Teraphalic Acid/Melinar Plant,2026,gas,0.2944
Wilton Teraphalic Acid/Melinar Plant,2028,gas,0.2944
Wilton Teraphalic Acid/Melinar Plant,2030,gas,0.2944
Wilton Teraphalic Acid/Melinar Plant,2032,gas,0.2924
Wilton Teraphalic Acid/Melinar Plant,2034,gas,0.2904
Wilton Teraphalic Acid/Melinar Plant,2036,gas,0.2885
Wilton Teraphalic Acid/Melinar Plant,2038,gas,0.2876
Wilton Teraphalic Acid/Melinar Plant,2040,gas,0.2868
Wilton Teraphalic Acid/Melinar Plant,2042,biomass,0.0304
Wilton Teraphalic Acid/Melinar Plant,2042,gas,0.2574
Wilton Teraphalic Acid/Melinar Plant,2044,biomass,0.0304
Wilton Teraphalic Acid/Melinar Plant,2044,electricity,0.0263
Wilton Teraphalic Acid/Melinar Plant,2044,gas,0.2279
Wilton Teraphalic Acid/Melinar Plant,2046,biomass,0.0304
Wilton Teraphalic Acid/Melinar Plant,2046,electricity,0.0526
Wilton Teraphalic Acid/Melinar Plant,2046,gas,0.1985
Wilton Teraphalic Acid/Melinar Plant,2048,biomass,0.0304
Wilton Teraphalic Acid/Melinar Plant,2048,electricity,0.0788
Wilton Teraphalic Acid/Melinar Plant,2048,gas,0.1691
Wilton Teraphalic Acid/Melinar Plant,2050,biomass,0.0304
Wilton Teraphalic Acid/Melinar Plant,2050,electricity,0.1319
Winnington Sodium Carbonate Manufacturing Site,2026,gas,1.1774
Winnington Sodium Carbonate Manufacturing Site,2028,gas,1.1922
Winnington Sodium Carbonate Manufacturing Site,2030,gas,1.2071
Winnington Sodium Carbonate Manufacturing Site,2032,gas,1.2131
Winnington Sodium Carbonate Manufacturing Site,2034,gas,1.2115
Winnington Sodium Carbonate Manufacturing Site,2034,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2036,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2036,gas,1.0938
Winnington Sodium Carbonate Manufacturing Site,2036,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2038,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2038,electricity,0.0361
Winnington Sodium Carbonate Manufacturing Site,2038,gas,0.976
Winnington Sodium Carbonate Manufacturing Site,2038,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2040,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2040,electricity,0.0721
Winnington Sodium Carbonate Manufacturing Site,2040,gas,0.8583
Winnington Sodium Carbonate Manufacturing Site,2040,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2042,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2042,electricity,0.1803
Winnington Sodium Carbonate Manufacturing Site,2042,gas,0.5118
Winnington Sodium Carbonate Manufacturing Site,2042,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2044,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2044,electricity,0.1803
Winnington Sodium Carbonate Manufacturing Site,2044,gas,0.5084
Winnington Sodium Carbonate Manufacturing Site,2044,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2046,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2046,electricity,0.1803
Winnington Sodium Carbonate Manufacturing Site,2046,gas,0.5051
Winnington Sodium Carbonate Manufacturing Site,2046,hydrogen,0.007
Winnington Sodium Carbonate Manufacturing Site,2048,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2048,electricity,0.1803
Winnington Sodium Carbonate Manufacturing Site,2048,gas,0.5051
Winnington Sodium Carbonate Manufacturing Site,2048,hydrogen,0.0035
Winnington Sodium Carbonate Manufacturing Site,2050,biomass,0.1168
Winnington Sodium Carbonate Manufacturing Site,2050,electricity,0.1803
Winnington Sodium Carbonate Manufacturing Site,2050,gas,0.5051
Wissington Sugar Factory,2026,biomass,0.0191
Wissington Sugar Factory,2026,gas,6.269
Wissington Sugar Factory,2028,biomass,0.0191
Wissington Sugar Factory,2028,gas,6.346
Wissington Sugar Factory,2030,biomass,0.0191
Wissington Sugar Factory,2030,gas,6.4253
Wissington Sugar Factory,2032,biomass,0.6047
Wissington Sugar Factory,2032,gas,5.7966
Wissington Sugar Factory,2032,hydrogen,0.0372
Wissington Sugar Factory,2034,biomass,0.6047
Wissington Sugar Factory,2034,gas,5.1679
Wissington Sugar Factory,2034,hydrogen,0.6451
Wissington Sugar Factory,2036,biomass,0.6047
Wissington Sugar Factory,2036,gas,4.5392
Wissington Sugar Factory,2036,hydrogen,1.2531
Wissington Sugar Factory,2038,biomass,3.87
Wissington Sugar Factory,2038,gas,1.4497
Wissington Sugar Factory,2038,hydrogen,1.2531
Wissington Sugar Factory,2040,biomass,3.87
Wissington Sugar Factory,2040,gas,1.4317
Wissington Sugar Factory,2040,hydrogen,1.2531
Wissington Sugar Factory,2042,biomass,3.87
Wissington Sugar Factory,2042,gas,1.4137
Wissington Sugar Factory,2042,hydrogen,1.2531
Wissington Sugar Factory,2044,biomass,3.87
Wissington Sugar Factory,2044,gas,1.3958
Wissington Sugar Factory,2044,hydrogen,1.2531
Wissington Sugar Factory,2046,biomass,3.8509
Wissington Sugar Factory,2046,gas,1.3958
Wissington Sugar Factory,2046,hydrogen,1.2531
Wissington Sugar Factory,2048,biomass,3.8509
Wissington Sugar Factory,2048,gas,1.3958
Wissington Sugar Factory,2048,hydrogen,1.2345
Wissington Sugar Factory,2050,biomass,3.8509
Wissington Sugar Factory,2050,gas,1.3958
Wissington Sugar Factory,2050,hydrogen,1.2158
Wolverhampton,2026,gas,0.3296
Wolverhampton,2028,gas,0.3296
Wolverhampton,2030,gas,0.3296
Wolverhampton,2032,gas,0.3274
Wolverhampton,2034,gas,0.3252
Wolverhampton,2036,gas,0.323
Wolverhampton,2038,gas,0.322
Wolverhampton,2040,gas,0.3211
Wolverhampton,2042,gas,0.2881
Wolverhampton,2042,hydrogen,0.0332
Wolverhampton,2044,gas,0.2552
Wolverhampton,2044,hydrogen,0.0663
Wolverhampton,2046,electricity,0.0294
Wolverhampton,2046,gas,0.2222
Wolverhampton,2046,hydrogen,0.0663
Wolverhampton,2048,electricity,0.0588
Wolverhampton,2048,gas,0.1893
Wolverhampton,2048,hydrogen,0.0663
Wolverhampton,2050,electricity,0.2319
Wolverhampton,2050,hydrogen,0.0663
Worsley,2026,gas,0.9503
Worsley,2028,gas,0.9503
Worsley,2030,gas,0.9503
Worsley,2032,gas,0.9439
Worsley,2034,gas,0.9376
Worsley,2036,gas,0.9313
Worsley,2038,gas,0.8362
Worsley,2038,hydrogen,0.0956
